id,text,anger,disgust,fear,joy,sadness,surprise
ptbr_train_track_a_02247,essa cidade maravilhosa me deu mais um dia especial! que prazer poder curtir a vida em família; pena que faltou meu esposo pra ficar mais completo ainda. fortaleza está me fazendo viver experiências incríveis ao lado de quem me faz tão feliz! amo vocês !,0,0,0,1,0,0
ptbr_train_track_a_02248,sou muito mais  do que já era!,0,0,0,1,0,0
ptbr_train_track_a_02249,agr eu to vendo,0,0,0,1,0,0
ptbr_train_track_a_02250,de rosa pink hoje; pq eu tô explodindo de felicidade!!!! deus é muuuuuito bom comigo!,0,0,0,1,0,0
ptbr_train_track_a_02251,confraternização world academia com a 2 edição da festa do branco.,0,0,0,1,0,0
ptbr_train_track_a_02252,sem filtro por que somos maneiros,0,0,0,1,0,0
ptbr_train_track_a_02253,3 anos de cpo e eu nunca tinha recebido um boletim em aula.. obrigado jesus por me dar a paola de colega.,0,0,0,1,0,0
ptbr_train_track_a_02254,bom dia !!!,0,0,0,1,0,0
ptbr_train_track_a_02255,ela tá em casa e nao tá bolada comigo,0,0,0,1,0,0
ptbr_train_track_a_02256,é galerinha trabalhamos até domingo de noite; mas estamos felizes e recompensados! marcamos a data do casamento só benção!!,0,0,0,1,0,0
ptbr_train_track_a_02257,basta ter fé em si mesmo!,0,0,0,1,0,0
ptbr_train_track_a_02258,feliz natal! jesus nasceu para nos dá esperança!,0,0,0,1,0,0
ptbr_train_track_a_02259,feliz dia do amigo a todos!!!,0,0,0,1,0,0
ptbr_train_track_a_02260,café quentinho e fresquinho me faz tão feliz.... se vier acompanhado de bolo de laranja com calda de limão então,0,0,0,1,0,0
ptbr_train_track_a_02261,meu pai comprou o álbum da copa,0,0,0,1,0,0
ptbr_train_track_a_02262,vou pro beto carrero aaaaa,0,0,0,1,0,0
ptbr_train_track_a_02263,ele sempre sonha nossos sonhos; apoia nossos projetos e vibra quando nos realizamos. feliz dia dos pais da anna luiza arquitetura!,0,0,0,1,0,0
ptbr_train_track_a_02264,¡¡amiguitoos feliz domingo!!,0,0,0,1,0,0
ptbr_train_track_a_02265,não tem como não amar vieram sem saber da surpresa,0,0,0,1,0,0
ptbr_train_track_a_02266,aquele momento que você faz grandes coisas para grandes momentos,0,0,0,1,0,0
ptbr_train_track_a_02267,que alegria gigante em saber que duas ongs locais foram contempladas com o  o bairro da juventude em criciúma e a combemtu de tubarão merecem muito esse incentivo!,0,0,0,1,0,0
ptbr_train_track_a_02268,meu é minha viagem para new york tirada na estátua da liberdade e no fundo as torres gêmeas (que ainda existiam antes do 11 de setembro),0,0,0,1,0,0
ptbr_train_track_a_02269,minha felicidade é saber que eliminamos um lixo; corrupto presidiário; alguém q noa roubou muito. to aliviada mano! não ia me conformar,0,0,0,1,0,0
ptbr_train_track_a_02270,uhuuuuuu!!!! em taquara,0,0,0,1,0,0
ptbr_train_track_a_02271,meus  mais  do que fui   mais do que  estou contando apenas comigo mesma,0,0,0,1,0,0
ptbr_train_track_a_02272,mais um vídeo para o canal,0,0,0,1,0,0
ptbr_train_track_a_02273,não devemos parar de desfrutar da vida já que ela nunca faz pausas para nos ver chorar,0,0,0,1,0,0
ptbr_train_track_a_02274,ba achei um real no bolso da minha bombacha kkkkkkk  kkkkkk,0,0,0,1,0,0
ptbr_train_track_a_02275,pp d quarta eh fis qui geo e lpto fznd os complementares da renata só pra me sentir mais esperto e finalmente zerar a sequência de mais d 30 exs d prisma q a bonitona passouse sentindo,0,0,0,1,0,0
ptbr_train_track_a_02276,nápoles  que bonita eres,0,0,0,1,0,0
ptbr_train_track_a_02277,parabéns pra miiiiim! aqui é taurina pohaaa,0,0,0,1,0,0
ptbr_train_track_a_02278,pedalada adeus no velho 27k,0,0,0,1,0,0
ptbr_train_track_a_02279,chego o ep da morte do rodrigo santoro,0,0,0,1,0,0
ptbr_train_track_a_02280,é junto dos bão que a gente fica mió,0,0,0,1,0,0
ptbr_train_track_a_02281,sorria! a felicidade fica linda em você!,0,0,0,1,0,0
ptbr_train_track_a_02282,pega o  na arena castelão; às 20h30; desta terça-feira (6/11). se ganhar será campeão da série b; porque; restando 3 partidas; mesmo que o 2º colocado ganhe os 3 jogos ficará a 1 ponto do  portanto; amanhã será o grande dia!,0,0,0,1,0,0
ptbr_train_track_a_02283,de ums dias; bom dia,0,0,0,1,0,0
ptbr_train_track_a_02284,sorria; a vida lhe espera.....,0,0,0,1,0,0
ptbr_train_track_a_02285,amanhã é feriado!,0,0,0,1,0,0
ptbr_train_track_a_02286,comeback do jester vai acontecer aaaaa,0,0,0,1,0,0
ptbr_train_track_a_02287,vou ter um fds maravilhoso com: 2 apresentaçoes no sábado + um domigo recheado de ensaio.,0,0,0,1,0,0
ptbr_train_track_a_02288,seja feliz por esse momento. este momento é sua vida,0,0,0,1,0,0
ptbr_train_track_a_02289,bangalôs entre os coqueiros com vista para a praia!,0,0,0,1,0,0
ptbr_train_track_a_02290,aproveite cada segundo com quem você ama! o ourinvest deseja um feliz dia dos pais a todos!,0,0,0,1,0,0
ptbr_train_track_a_02291,domingo às 19h; vem dar o  na sua semana,0,0,0,1,0,0
ptbr_train_track_a_02292,felicidade é quando a cliente manda foto da mesa elogiando.  divina doceria.,0,0,0,1,0,0
ptbr_train_track_a_02293,venho aqui avisar que scott está decolando; algumas lojas já até acharam a gente,0,0,0,1,0,0
ptbr_train_track_a_02294,sorrir até o fim de mim,0,0,0,1,0,0
ptbr_train_track_a_02295,só pra registrar meu primeiro pircing kkkkkkkkkkk,0,0,0,1,0,0
ptbr_train_track_a_02296,bom diaaaaa!!  eu estou tão bem e comece o dia sempre com esta frase. gratidão é um dos melhores  e traz tudo de bom,0,0,0,1,0,0
ptbr_train_track_a_02297,feliz dia do amigo galera...  amiga,0,0,0,1,0,0
ptbr_train_track_a_02298,alice: quanto tempo dura o eterno? coelho: às vezes apenas um segundo,0,0,0,1,0,0
ptbr_train_track_a_02299,ser feliz até onde der; até onde puder; sem adiar... ser feliz o tanto que durar!,0,0,0,1,0,0
ptbr_train_track_a_02300,hoje é dia de padre eustáquio!!! rogai por nós e nos proteja! amém! bom dia quinta-feira!,0,0,0,1,0,0
ptbr_train_track_a_02301,estar com vcs é estar nos braços da paz! família onde a vida começa e o amor nunca termina!,0,0,0,1,0,0
ptbr_train_track_a_02302,baixando muitos álbuns,0,0,0,1,0,0
ptbr_train_track_a_02303,o dia é de  mas a foto é de hoje mesmo.  bcn ...,0,0,0,1,0,0
ptbr_train_track_a_02304,bloco da laje domingo meninas,0,0,0,1,0,0
ptbr_train_track_a_02305,quase morri; 7° da segunda turma,0,0,0,1,0,0
ptbr_train_track_a_02306,feliz natal e um próspero ano novo.paradadez marketing e fotografia,0,0,0,1,0,0
ptbr_train_track_a_02307,lindo do pai te amo muito,0,0,0,1,0,0
ptbr_train_track_a_02308,olá meu amiguinho,0,0,0,1,0,0
ptbr_train_track_a_02309,chegou o dia e hoje jesus quer abraçar as crianças.,0,0,0,1,0,0
ptbr_train_track_a_02310,vocês estão fazendo meu dia muito feliz!!!! chegamos à primeira meta do padrim do perdidos na estante! vai ter perdidos todo mês do leitor cabuloso sim!,0,0,0,1,0,0
ptbr_train_track_a_02311,minha princesinha!,0,0,0,1,0,0
ptbr_train_track_a_02312,dia de comemorar 1 aninho da bella,0,0,0,1,0,0
ptbr_train_track_a_02313,primeiro congresso da marina,0,0,0,1,0,0
ptbr_train_track_a_02314,coisas boas acontecem para quem distribui o bem por aí,0,0,0,1,0,0
ptbr_train_track_a_02315,uma inteirinha desta por favor!!! romeu & julieta,0,0,0,1,0,0
ptbr_train_track_a_02316,mas  com o ultimo game do dia,0,0,0,1,0,0
ptbr_train_track_a_02317,aeeee! celebrando à vida!,0,0,0,1,0,0
ptbr_train_track_a_02318,indo pra casa de ônibus q sobe todos os morros,0,0,0,1,0,0
ptbr_train_track_a_02319,obrigado jesus cristo por mais um dia de vida,0,0,0,1,0,0
ptbr_train_track_a_02320,tudo é conforme o que se enxerga em cada momento que se vive.,0,0,0,1,0,0
ptbr_train_track_a_02321,ser  é ser  dos  e se tornar  da própria . é  e  fora de si; mais ser capaz de encontrar uma  no  da sua,0,0,0,1,0,0
ptbr_train_track_a_02322,quem ama esse tal de futebol? eu essa foto merece dois cliques e um amigo marcado que também ama o futebol!!!!,0,0,0,1,0,0
ptbr_train_track_a_02323,200 mil bjs de amor verdadeiro,0,0,0,1,0,0
ptbr_train_track_a_02324,mais um sonho se realizando  de fisioterapia  por amor  dimais,0,0,0,1,0,0
ptbr_train_track_a_02325,lindo  para tod,0,0,0,1,0,0
ptbr_train_track_a_02326,aí... vlw pela compania hj!,0,0,0,1,0,0
ptbr_train_track_a_02327,logo logo vou realizar um dos meus objetivos ...  foram meses de luta para finalmente ter algo meu...por mais que seja simples não tenho pressa ...,0,0,0,1,0,0
ptbr_train_track_a_02328,ser exatamente o que quer ser é maravilhoso!,0,0,0,1,0,0
ptbr_train_track_a_02329,tá tudo certo... deus; obrigada por essa oportunidade! mais feliz; impossível! vem meus amorea  espero conseguir tirar uma foto com vocês,0,0,0,1,0,0
ptbr_train_track_a_02330,todas as lutas vem por um motivo; nada na nossa vida é em vão. mas mesmo assim temos muito motivos pra sorrir e ser feliz,0,0,0,1,0,0
ptbr_train_track_a_02331,neste natal queremos agradecer a todos os clientes; amigos e parceiros que acreditam em nosso trabalho e contam diariamente conosco em seus negócios. obrigada! de todos nós da embalagens m2b,0,0,0,1,0,0
ptbr_train_track_a_02332,ao mais novo membro da família; seja bem vindo,0,0,0,1,0,0
ptbr_train_track_a_02333,segunda parada: úbeda!,0,0,0,1,0,0
ptbr_train_track_a_02334,acabei de dar uma aula via skype pra gente de várias partes do brasil. galera tão interessada; engajada; em aprender que dei meia hora a mais de aula sem nem sentir. que alegria essa luta gostosa; de coração; sem sofrimento. dá gosto ensinar assim.,0,0,0,1,0,0
ptbr_train_track_a_02335,uma bela história na terra de são salvador. axé pelô; axé pelô; axé pelô.,0,0,0,1,0,0
ptbr_train_track_a_02336,invejo acho que pá mais porra si fudeu mais um ano cheio de vida que meu deus nus deu muita paz com o cidade alta  ano novo,0,0,0,1,0,0
ptbr_train_track_a_02337,gratidão é a palavra ao ver este registro! obrigado senhor por me fazer feliz; toda honra e glória sempre para ti!,0,0,0,1,0,0
ptbr_train_track_a_02338,dia para todos os nossos parceiros e amigos bateristas ... e também para mim,0,0,0,1,0,0
ptbr_train_track_a_02339,super dínamo babá do dínamo nº 5  via,0,0,0,1,0,0
ptbr_train_track_a_02340,uma noite incrível; tá no ar a primeira música gravada ao vivo,0,0,0,1,0,0
ptbr_train_track_a_02341,quanto mais focado estiver nos seus sonhos; mais rapido os alcançará,0,0,0,1,0,0
ptbr_train_track_a_02342,é lindo quando mesmo diante da possibilidade de ser tanta coisa; escolhemos ser nós mesmos;,0,0,0,1,0,0
ptbr_train_track_a_02343,ainda desse casamento incrível que tive o prazer de ir.,0,0,0,1,0,0
ptbr_train_track_a_02344,bom dia uma ótima terça-feira,0,0,0,1,0,0
ptbr_train_track_a_02345,eu; minha nova tatuagem e minha tatuadora preferida,0,0,0,1,0,0
ptbr_train_track_a_02346,tão acolhedor! nossos confortáveis apartamentos estão a poucos passos da praia.,0,0,0,1,0,0
ptbr_train_track_a_02347,enquanto o seu coração estiver batendo; tudo pode mudar.,0,0,0,1,0,0
ptbr_train_track_a_02348,.que seja feito a vontade de deus sempre... que prevaleça mediante a tudo...,0,0,0,1,0,0
ptbr_train_track_a_02349,amoo ver esse sorriso lindo... tudo por vc filha nos te amamos muito  sempre juntos,0,0,0,1,0,0
ptbr_train_track_a_02350,bom diafeliz domingo família tudo de bom,0,0,0,1,0,0
ptbr_train_track_a_02351,uma paixão sem explicação...coréia do sul,0,0,0,1,0,0
ptbr_train_track_a_02352,que a nossa semana seja leve e serena; cheia de bons sentimentos e pensamentos. tenha um feliz dia e uma abençoada semana.,0,0,0,1,0,0
ptbr_train_track_a_02353,rapaziada boa tarde aí.,0,0,0,1,0,0
ptbr_train_track_a_02354,amo os humamos; mas me identifico melhor com os animais. (pldd) paloma de déa,0,0,0,1,0,0
ptbr_train_track_a_02355,que os dias continue sempre lindos,0,0,0,1,0,0
ptbr_train_track_a_02356,cara de sábado ps: sem óculos é difícil enxergar onde apertar pra tirar a foto kkkkkk,0,0,0,1,0,0
ptbr_train_track_a_02357,bangalôs entre os coqueiros com vista para a praia!,0,0,0,1,0,0
ptbr_train_track_a_02358,por aki muito frio,0,0,0,1,0,0
ptbr_train_track_a_02359,obrigada deus; por tudo!!!,0,0,0,1,0,0
ptbr_train_track_a_02360,lava a boquinha e vamos pro outro experimento.. hahhaa,0,0,0,1,0,0
ptbr_train_track_a_02361,que o amor ronde nossas vidas e que a paz habite nossos corações. bom dia! bom domingo! para os votantes discernimento e esperança!,0,0,0,1,0,0
ptbr_train_track_a_02362,de verdade agora; nunca assumi meu filho; sei que fui um pai muito ruim; e agora; eu vim falar com ele; ele é muito legal; mas eu vou muito amor e carinho p ele ! e voltar a comer a perpétua,0,0,0,1,0,0
ptbr_train_track_a_02363,eu fico com a pureza da resposta das crianças! é a vida!,0,0,0,1,0,0
ptbr_train_track_a_02364,se vc não acreditar nos seus sonhos; quem acreditará.,0,0,0,1,0,0
ptbr_train_track_a_02365,pros dias cinzas; cores! e mais cores!!!,0,0,0,1,0,0
ptbr_train_track_a_02366,depois  os  das  desse mês. pelas  positivas sobre o último  que participei em junho e o que ganhei o   do,0,0,0,1,0,0
ptbr_train_track_a_02367,seus lindos! já somos 400 mil migos aqui na nossa página do face. estamos transbordando de alegria! muito obrigado,0,0,0,1,0,0
ptbr_train_track_a_02368,parabéns para nós que entendemos tanto o outro e somos tão mal entendidos. parabéns aos decifradores da mente humana; os promotores de saúde,0,0,0,1,0,0
ptbr_train_track_a_02369,por nosso país.  brasil acima de tudo; deus acima de todos!  bom dia! semana abençoada a todos nós!!,0,0,0,1,0,0
ptbr_train_track_a_02370,olha o que eu achei para o café da manhã!!!.  isso ao som de música de  papai!,0,0,0,1,0,0
ptbr_train_track_a_02371,dê um sorriso só;sorriso aberto;sorriso certo;cheio de amor.,0,0,0,1,0,0
ptbr_train_track_a_02372,pela primeira vez na minha vida fui tirada de sala,0,0,0,1,0,0
ptbr_train_track_a_02373,o oscar da diversidade!,0,0,0,1,0,0
ptbr_train_track_a_02374,uma  e abençoada semana linda,0,0,0,1,0,0
ptbr_train_track_a_02375,inspiração; e um pouco de café! e isso me basta!,0,0,0,1,0,0
ptbr_train_track_a_02376,parabéns vitão !!! vc já está maior que o papai e com apenas 15 kkkk; meu filho tenho orgulho de vc,0,0,0,1,0,0
ptbr_train_track_a_02377,minha musa kaafeerr fico feliz com a  felicidade de minhas clientes . saudades      obrigada por fazer parte da minha agenda de cliente bjs mil,0,0,0,1,0,0
ptbr_train_track_a_02378,é fantástico! -,0,0,0,1,0,0
ptbr_train_track_a_02379,fácil saber o q é verdadeiro. não usa fake... não é oculto... não é escondido... não trás dúvida e nem causa insegurança. o q é revelado trás paz e alegria para o coração!   — se sentindo amada,0,0,0,1,0,0
ptbr_train_track_a_02380,pois sei que deus cuida de mim   amoooo,0,0,0,1,0,0
ptbr_train_track_a_02381,bom dia uma ótima semana para todos que deus abençoe essa semana...,0,0,0,1,0,0
ptbr_train_track_a_02382,bom diaaa to apaixonada por esse delicioso aerobico by.  adoooro dançar... e parece  uma dança; muito top!,0,0,0,1,0,0
ptbr_train_track_a_02383,sou feliz e agradeço por tudo que deus me deu,0,0,0,1,0,0
ptbr_train_track_a_02384,mimos das meninas mais queridas que conheci este ano. muito obrigada pelo carinho de cada uma de vocês e saibam que moram em meu coração.,0,0,0,1,0,0
ptbr_train_track_a_02385,pura pancita de amor,0,0,0,1,0,0
ptbr_train_track_a_02386,meus amores o  de hoje é para a no dia que ela foi na minha  fiquei tão feliz nesse dia!!!  grudei um amor por ela!,0,0,0,1,0,0
ptbr_train_track_a_02387,army brigando com exol na minha tl  2007,0,0,0,1,0,0
ptbr_train_track_a_02388,o  bombou... e hoje tem mais!,0,0,0,1,0,0
ptbr_train_track_a_02389,eu queria ter ido... mas não fui! mas sinceramente ?!  receber a madrugada toda vídeos e fotos de um show  que seu irmão era fã tbm... compensa tudo!,0,0,0,1,0,0
ptbr_train_track_a_02390,boa noite; em fim com meu twitter de novo,0,0,0,1,0,0
ptbr_train_track_a_02391,um óculos alegre para uma criança dia de receber os óculos,0,0,0,1,0,0
ptbr_train_track_a_02392,mais dois dias de trabalho; como eu amo sair de férias.,0,0,0,1,0,0
ptbr_train_track_a_02393,boa noite nesse ritmo!,0,0,0,1,0,0
ptbr_train_track_a_02394,pra aquecer. chocolate quente e a enxaqueca que vai pra pqp pq esse final de semana vou ser feliz amando muito e comendo tudo que eu não devo .  comemorando 31 anos de casado,0,0,0,1,0,0
ptbr_train_track_a_02395,passei horas nadando. andei outras tantas. ouvi minha seleção de músicas. fiquei em silêncio na natureza. tudo isso no  a 7 minutos de casa. muita gratidão por esse dia de feriado.,0,0,0,1,0,0
ptbr_train_track_a_02396,21 dias pra 16,0,0,0,1,0,0
ptbr_train_track_a_02397,boa noite!,0,0,0,1,0,0
ptbr_train_track_a_02398,gostei de um vídeo agapornis colocou outro ovo,0,0,0,1,0,0
ptbr_train_track_a_02399,na vila com os faixa fogo,0,0,0,1,0,0
ptbr_train_track_a_02400,minha experiência no cepro (centro profissionalizante rio branco) vem sendo extraordinária; uma sensação nova; todo o aprendizado vem me ensinando a se comprometer com o que me é mandado; já cresci como pessoa e pretendo continuar muito mais.,0,0,0,1,0,0
ptbr_train_track_a_02401,coisa mais linda ver minha cantora feliz;  desejo um mundo de felicidade na vida de vocês; que construam uma família linda e abençoada; que um seja sempre a felicidade do outro. parabéns minha loira linda! sua felicidade é a minha;é a nossa de todos os fãs!  ,0,0,0,1,0,0
ptbr_train_track_a_02402,te amooooo bebuti,0,0,0,1,0,0
ptbr_train_track_a_02403,eu e meu irmão.... fomos crianças felizes!!!!! e lá se vão muitos anos...... valeu muito a pena!!!!!,0,0,0,1,0,0
ptbr_train_track_a_02404,minha bolinha amor verdadeiro,0,0,0,1,0,0
ptbr_train_track_a_02405,"de volta às raizes com o ""atentado"" do meu irmao ginha!",0,0,0,1,0,0
ptbr_train_track_a_02406,amanhã eu volto com meu zap,0,0,0,1,0,0
ptbr_train_track_a_02407,"todos os momentos com você são único. por isso aproveito cada segundo. ""te amarei até o último dia de minha vida""",0,0,0,1,0,0
ptbr_train_track_a_02408,e mais comemoração!! parabéns arthur!! família toda reunida pra abençoar mais um ano que chega,0,0,0,1,0,0
ptbr_train_track_a_02409,coração regado de muito amor ... boa tarde,0,0,0,1,0,0
ptbr_train_track_a_02410,as vezes deus diz não;  as vezes diz sim e as vezes ele diz espere.,0,0,0,1,0,0
ptbr_train_track_a_02411,língua aí pessoal  amaya & vitto,0,0,0,1,0,0
ptbr_train_track_a_02412,histórias nossas histórias dias de  dias de glória ; hoje eu tô  acordei com pé direito; eu vou fazer de novo vou fazer muito bem feito,0,0,0,1,0,0
ptbr_train_track_a_02413,prima linda!!! uma boa visita pra alegrar esse domingo cinza!,0,0,0,1,0,0
ptbr_train_track_a_02414,adoro você minha maninha pequena! parabéns e seja sempre ! aniversário,0,0,0,1,0,0
ptbr_train_track_a_02415,não importa o que você decidiu. o que importa é que isso te faça feliz.boa noite 3 um excelente domingo a todos nós.,0,0,0,1,0,0
ptbr_train_track_a_02416,quem confia em deus não fica sem resposta.,0,0,0,1,0,0
ptbr_train_track_a_02417,a infusão de hoje tem um gostinho especial...  com 6 dias de atraso; o corpo estava reclamando bastante e os sintomas reaparecendo.,0,0,0,1,0,0
ptbr_train_track_a_02418,esta é a meg. ainda não tomou o  porque o inverno  é muito  . está  porque foi  pela,0,0,0,1,0,0
ptbr_train_track_a_02419,hoje um ano depois posso afirmar com a maior certeza.meu maior presente.,0,0,0,1,0,0
ptbr_train_track_a_02420,top d+++ melhor companhia,0,0,0,1,0,0
ptbr_train_track_a_02421,porque dele por ele e para ele são todas as coisas...,0,0,0,1,0,0
ptbr_train_track_a_02422,a pf deseja    a capital do nosso querido  e a nossa casa!,0,0,0,1,0,0
ptbr_train_track_a_02423,domingo 80carrera comercio exterior,0,0,0,1,0,0
ptbr_train_track_a_02424,inem a bombar,0,0,0,1,0,0
ptbr_train_track_a_02425,eu sou muito minha escrevi pra lembrar,0,0,0,1,0,0
ptbr_train_track_a_02426,é campos do jordão que se fala; né?,0,0,0,1,0,0
ptbr_train_track_a_02427,a vida é muito boa...,0,0,0,1,0,0
ptbr_train_track_a_02428,o melhor da minha vida!,0,0,0,1,0,0
ptbr_train_track_a_02429,boa tarde! que a sua tarde seja leve; abençoada; iluminada; produtiva e feliz.,0,0,0,1,0,0
ptbr_train_track_a_02430,lorena & rafaela    o tempo se vai  (lorena gonzaga)  via,0,0,0,1,0,0
ptbr_train_track_a_02431,3... 2... 1... só fica o que é bom!,0,0,0,1,0,0
ptbr_train_track_a_02432,acordar e brincarrrrrr muiiiiitttooooooo,0,0,0,1,0,0
ptbr_train_track_a_02433,2018 promete muitas surpresas! não deixe de acompanhar cada detalhe da equipe que mais combina com sua festa! você vai se surpreender!,0,0,0,1,0,0
ptbr_train_track_a_02434,ótimo domingo a todos!,0,0,0,1,0,0
ptbr_train_track_a_02435,lugar lindo e maravilhosoamei,0,0,0,1,0,0
ptbr_train_track_a_02436,aniversário de 90 anos da senhora severina,0,0,0,1,0,0
ptbr_train_track_a_02437,ultimo casamento de 2018  - 16/12 simplesmente um show !!! muito obrigado pela confiança  & erley que deus abençoe o nosso 201; que a luz divina ilumine nossos caminhos sempre!,0,0,0,1,0,0
ptbr_train_track_a_02438,foi sofrido; foi aguerrido; mas tudo valeu muito a pena! agora com licença; que vou ali comemorar com churrasco! uberlândia vai ficar pequena! obrigada brasil!,0,0,0,1,0,0
ptbr_train_track_a_02439,recuperei minhas fotos do meu celular antigo no app google fotos .,0,0,0,1,0,0
ptbr_train_track_a_02440,o que você transmitir volta com intensidade! ...,0,0,0,1,0,0
ptbr_train_track_a_02441,e que ano hein!,0,0,0,1,0,0
ptbr_train_track_a_02442,eu to muito que amanhã é sábado e eu vou comer manga tommy!,0,0,0,1,0,0
ptbr_train_track_a_02443,o que importa no momento é só manter o copo cheio!,0,0,0,1,0,0
ptbr_train_track_a_02444,sugunda feira foi assim~!,0,0,0,1,0,0
ptbr_train_track_a_02445,vêem coisa boa por aí. gravação  do clipe; meu mano adonaireggae . energia positiva!,0,0,0,1,0,0
ptbr_train_track_a_02446,seja em dobro!,0,0,0,1,0,0
ptbr_train_track_a_02447,vem pro mozart! em conservatório de música mozart,0,0,0,1,0,0
ptbr_train_track_a_02448,direto do túnel do tempo! 2015 levando meus pais para fátima,0,0,0,1,0,0
ptbr_train_track_a_02449,festa no colégio paulicéia...minha linda filha maria laura; sua mamãe silvana porto e a professora de dança do colégio,0,0,0,1,0,0
ptbr_train_track_a_02450,níver da vovó só começando; festa no capricho afinal 88 anos não é todo dia que se faz,0,0,0,1,0,0
ptbr_train_track_a_02451,sua felicidade é sua responsabilidade! bora ser !,0,0,0,1,0,0
ptbr_train_track_a_02452,momento especial com pessoas especiais se torna momento inesquecível; obrigada por fazerem o meu dia tão,0,0,0,1,0,0
ptbr_train_track_a_02453,domingueira começando! bora aproveitar! bom domingofrase de 42 frases,0,0,0,1,0,0
ptbr_train_track_a_02454,quero agradecer a todos pelas mensagens; ligações e desejos lindos no meu aniversário!!! e lógico... um sábado cheio de amor e paz pra todos!,0,0,0,1,0,0
ptbr_train_track_a_02455,o maior medo das pessoas é de conhecerem a si mesmas. desde cedo somos impulsionados a nos afastarmos de nós m...,0,0,0,1,0,0
ptbr_train_track_a_02456,uma artista me fez no lápis. que talento; arte movendo o mundo com amor e leveza. parabéns pelo seu dom. sigam essa artista thalitaacardim,0,0,0,1,0,0
ptbr_train_track_a_02457,parabens a todos nois,0,0,0,1,0,0
ptbr_train_track_a_02458,resenha & churrasco,0,0,0,1,0,0
ptbr_train_track_a_02459,o tempo passa e não percebemos! amigos!!  rafaelbertolinrr,0,0,0,1,0,0
ptbr_train_track_a_02460,nosso primeiro dia das crianças... somos abençoados..,0,0,0,1,0,0
ptbr_train_track_a_02461,inesquecível. muito feliz pela minha estreia na copa são paulo. sensação inexplicável balançar as redes vestindo esse manto sagrado.todos estão de parabéns pela vitória.,0,0,0,1,0,0
ptbr_train_track_a_02462,relembrando a gravação do nosso primeiro comercial em coração de maria -pastelaria tia ray,0,0,0,1,0,0
ptbr_train_track_a_02463,hoje minha minha princesa está fazendo fazendo 1°aninho,0,0,0,1,0,0
ptbr_train_track_a_02464,ei; psiu... não se esqueça que um dia  começa com um sorriso no rosto!,0,0,0,1,0,0
ptbr_train_track_a_02465,fé sempre!!! uma linda tarde a todos!!!,0,0,0,1,0,0
ptbr_train_track_a_02466,uffaa..!!! hoje foi dia de montar o brinquedo que ganhei pelo dia das crianças.... muito muito bom...!,0,0,0,1,0,0
ptbr_train_track_a_02467,e nossa semana começou com nossas queridas alunas   fiquei muito  em receber,0,0,0,1,0,0
ptbr_train_track_a_02468,minha gata juliaro9004  ! te amo filha,0,0,0,1,0,0
ptbr_train_track_a_02469,de sábado; dia de benção na minha vida; dia de batizar três amores que ganhei nessa vida; três filhos do coração.,0,0,0,1,0,0
ptbr_train_track_a_02470,aquele photoshop pesado kkkk,0,0,0,1,0,0
ptbr_train_track_a_02471,sem comentarios a foto por se só diz tudo,0,0,0,1,0,0
ptbr_train_track_a_02472,pra min nada importa mais na vida que te ver feliz te amo filha,0,0,0,1,0,0
